city,timestamp,temperature,season
London,2016-06-06,7.160513789396269,summer
London,2016-06-07,16.713262518011813,summer
London,2016-06-08,26.329251582526602,summer
London,2016-06-09,20.49024490109401,summer
London,2016-06-10,14.665134442444092,summer
London,2016-06-11,14.875870301341985,summer
London,2016-06-12,27.037211613098606,summer
London,2016-06-13,23.121778284211118,summer
London,2016-06-14,21.002000161444357,summer
London,2016-06-15,10.404979336516266,summer
London,2016-06-16,10.571657794280828,summer
London,2016-06-17,17.258431696031394,summer
London,2016-06-18,16.166607866190297,summer
London,2016-06-19,24.186609203344737,summer
London,2016-06-20,22.87891461866966,summer
London,2016-06-21,23.158982673286225,summer
London,2016-06-22,24.995623275197197,summer
London,2016-06-23,13.803195944971783,summer
London,2016-06-24,20.356213414162188,summer
London,2016-06-25,14.62836465575041,summer
London,2016-06-26,22.774257044154545,summer
London,2016-06-27,15.669413050163273,summer
London,2016-06-28,19.106386403149855,summer
London,2016-06-29,17.637021685139388,summer
London,2016-06-30,16.747404802064658,summer
London,2016-07-01,21.278645354331402,summer
London,2016-07-02,20.44886300426044,summer
London,2016-07-03,22.92377013808854,summer
London,2016-07-04,16.164476011486013,summer
London,2016-07-05,18.26850456742471,summer
London,2016-07-06,23.928031047203227,summer
London,2016-07-07,23.77310966694747,summer
London,2016-07-08,21.40085182222311,summer
London,2016-07-09,19.43355752802571,summer
London,2016-07-10,16.883953260592804,summer
London,2016-07-11,21.927825981146334,summer
London,2016-07-12,22.800252393063843,summer
London,2016-07-13,16.72307114163263,summer
London,2016-07-14,14.272610073495464,summer
London,2016-07-15,15.719240923398281,summer
London,2016-07-16,23.03665265067308,summer
London,2016-07-17,13.754271635266203,summer
London,2016-07-18,16.258763877868965,summer
London,2016-07-19,20.72256111128953,summer
London,2016-07-20,24.191215687023615,summer
London,2016-07-21,13.022674888865696,summer
London,2016-07-22,10.30765527783055,summer
London,2016-07-23,18.247702050119738,summer
London,2016-07-24,24.187223065962094,summer
London,2016-07-25,22.342068157333163,summer
London,2016-07-26,18.047698303223665,summer
London,2016-07-27,19.64028329741325,summer
London,2016-07-28,15.156986128013848,summer
London,2016-07-29,17.302390863437026,summer
London,2016-07-30,8.282008570417913,summer
London,2016-07-31,22.682753968974865,summer
London,2016-08-01,15.028762784624444,summer
London,2016-08-02,19.634286862665498,summer
London,2016-08-03,20.76985983664292,summer
London,2016-08-04,10.171593392996565,summer
London,2016-08-05,16.382041744571396,summer
London,2016-08-06,11.866344670741848,summer
London,2016-08-07,17.173885230644785,summer
London,2016-08-08,21.768083288371397,summer
London,2016-08-09,11.979013696778729,summer
London,2016-08-10,12.3926217719082,summer
London,2016-08-11,8.036208110276538,summer
London,2016-08-12,11.613350888566725,summer
London,2016-08-13,22.680403325173753,summer
London,2016-08-14,8.58603865243718,summer
London,2016-08-15,13.662039464543117,summer
London,2016-08-16,22.920607563876036,summer
London,2016-08-17,24.96756980782684,summer
London,2016-08-18,20.655976397355303,summer
London,2016-08-19,21.896585993950975,summer
London,2016-08-20,16.97601235283613,summer
London,2016-08-21,22.10874743730208,summer
London,2016-08-22,21.423212633567758,summer
London,2016-08-23,17.463191724742664,summer
London,2016-08-24,22.55484007209652,summer
London,2016-08-25,11.092289353394625,summer
London,2016-08-26,14.680574335677916,summer
London,2016-08-27,13.046798005796678,summer
London,2016-08-28,24.04938593698421,summer
London,2016-08-29,16.07132287171666,summer
London,2016-08-30,17.409437859114835,summer
London,2016-08-31,17.515196085551263,summer
London,2016-09-01,18.13941366178142,autumn
London,2016-09-02,11.583282050413683,autumn
London,2016-09-03,10.336645146376014,autumn
London,2016-09-04,5.552107904335617,autumn
London,2016-09-05,13.43076453159914,autumn
London,2016-09-06,19.67687124007807,autumn
London,2016-09-07,15.39027702210539,autumn
London,2016-09-08,8.68512355183404,autumn
London,2016-09-09,12.877543951433324,autumn
London,2016-09-10,10.159564813472695,autumn
London,2016-09-11,13.934092131211296,autumn
London,2016-09-12,9.396933352270361,autumn
London,2016-09-13,12.370696301766605,autumn
London,2016-09-14,15.413688378567727,autumn
London,2016-09-15,22.195072246769087,autumn
London,2016-09-16,11.473072884235847,autumn
London,2016-09-17,15.112745396117072,autumn
London,2016-09-18,12.188387338690708,autumn
London,2016-09-19,13.449617102367787,autumn
London,2016-09-20,6.208184625065169,autumn
London,2016-09-21,15.069502458057151,autumn
London,2016-09-22,17.35408162021273,autumn
London,2016-09-23,9.31580193147424,autumn
London,2016-09-24,13.156540092820624,autumn
London,2016-09-25,13.695221550809594,autumn
London,2016-09-26,5.156895893484176,autumn
London,2016-09-27,10.3828724956653,autumn
London,2016-09-28,12.405004683791287,autumn
London,2016-09-29,2.1031901171551315,autumn
London,2016-09-30,11.058465407003075,autumn
London,2016-10-01,17.998297571471216,autumn
London,2016-10-02,23.150527509280113,autumn
London,2016-10-03,9.490517397356893,autumn
London,2016-10-04,9.62095619026466,autumn
London,2016-10-05,17.73096929294541,autumn
London,2016-10-06,9.913682580881957,autumn
London,2016-10-07,16.97608666841851,autumn
London,2016-10-08,5.593179668038325,autumn
London,2016-10-09,12.539317480841358,autumn
London,2016-10-10,17.655034999980813,autumn
London,2016-10-11,2.9361249677703416,autumn
London,2016-10-12,1.4168385610133925,autumn
London,2016-10-13,17.839732949953962,autumn
London,2016-10-14,16.06348953691907,autumn
London,2016-10-15,9.918780018193207,autumn
London,2016-10-16,15.087267428911414,autumn
London,2016-10-17,12.47449511991938,autumn
London,2016-10-18,15.910144030724645,autumn
London,2016-10-19,17.991990317624857,autumn
London,2016-10-20,10.1803999993456,autumn
London,2016-10-21,15.170912965637717,autumn
London,2016-10-22,12.341835391894797,autumn
London,2016-10-23,9.437262161683423,autumn
London,2016-10-24,21.900092808419696,autumn
London,2016-10-25,3.3113930953025257,autumn
London,2016-10-26,17.402874919694035,autumn
London,2016-10-27,3.0171566677602524,autumn
London,2016-10-28,12.641187699567519,autumn
London,2016-10-29,9.1067421686399,autumn
London,2016-10-30,15.743655370666291,autumn
London,2016-10-31,1.2544211402198506,autumn
London,2016-11-01,20.430057971809532,autumn
London,2016-11-02,10.372479336188633,autumn
London,2016-11-03,13.507332829841262,autumn
London,2016-11-04,11.90935402265749,autumn
London,2016-11-05,11.910638087406289,autumn
London,2016-11-06,13.209606594140716,autumn
London,2016-11-07,16.62154973356323,autumn
London,2016-11-08,12.288745360136549,autumn
London,2016-11-09,5.580425681816118,autumn
London,2016-11-10,7.216375070896942,autumn
London,2016-11-11,19.419621129476404,autumn
London,2016-11-12,14.065459017491655,autumn
London,2016-11-13,9.634901758500812,autumn
London,2016-11-14,17.520563788517308,autumn
London,2016-11-15,14.360325083517473,autumn
London,2016-11-16,20.026875187502338,autumn
London,2016-11-17,14.595813990364658,autumn
London,2016-11-18,8.667432999628948,autumn
London,2016-11-19,15.142585768331344,autumn
London,2016-11-20,11.46684077676781,autumn
London,2016-11-21,14.232007492627108,autumn
London,2016-11-22,15.747666877452026,autumn
London,2016-11-23,15.413280943276046,autumn
London,2016-11-24,2.6166346689659044,autumn
London,2016-11-25,9.436138515367386,autumn
London,2016-11-26,14.054520426159453,autumn
London,2016-11-27,11.840706027960008,autumn
London,2016-11-28,7.278294342906577,autumn
London,2016-11-29,20.61910852199055,autumn
London,2016-11-30,15.554219987065677,autumn
London,2016-12-01,-4.069499767630454,winter
London,2016-12-02,5.666887243386502,winter
London,2016-12-03,0.010277154401436839,winter
London,2016-12-04,-1.736571186829413,winter
London,2016-12-05,6.102898592436961,winter
London,2016-12-06,2.110943689718135,winter
London,2016-12-07,0.40358653594397165,winter
London,2016-12-08,10.044203572694684,winter
London,2016-12-09,2.7692831700888383,winter
London,2016-12-10,5.559986244985096,winter
London,2016-12-11,5.897350949316861,winter
London,2016-12-12,6.468990372272666,winter
London,2016-12-13,6.48316905897226,winter
London,2016-12-14,7.944844448460277,winter
London,2016-12-15,4.47958765860403,winter
London,2016-12-16,15.048612943780682,winter
London,2016-12-17,7.455435698725961,winter
London,2016-12-18,-1.3020534098873968,winter
London,2016-12-19,3.0839817472432025,winter
London,2016-12-20,2.995017341164117,winter
London,2016-12-21,-5.39306356650253,winter
London,2016-12-22,3.3255350053105426,winter
London,2016-12-23,-2.984911573142784,winter
London,2016-12-24,5.296998032162709,winter
London,2016-12-25,5.471342735448527,winter
London,2016-12-26,2.061373549174462,winter
London,2016-12-27,6.452550885818029,winter
London,2016-12-28,8.671713352716896,winter
London,2016-12-29,0.9283262830894818,winter
London,2016-12-30,10.894295771841307,winter
London,2016-12-31,-9.048001769523303,winter
London,2017-01-01,2.42885107262725,winter
London,2017-01-02,7.12914174987913,winter
London,2017-01-03,4.134992287227642,winter
London,2017-01-04,7.7919307265984425,winter
London,2017-01-05,-2.4888502656064784,winter
London,2017-01-06,7.64977186685989,winter
London,2017-01-07,-5.969542866260875,winter
London,2017-01-08,15.945074582910392,winter
London,2017-01-09,5.206531706543893,winter
London,2017-01-10,11.544519626655916,winter
London,2017-01-11,4.346396992521317,winter
London,2017-01-12,9.303462373195043,winter
London,2017-01-13,13.59844512955673,winter
London,2017-01-14,6.498147964778598,winter
London,2017-01-15,12.796262889399948,winter
London,2017-01-16,8.590353936714315,winter
London,2017-01-17,-3.1634539725138726,winter
London,2017-01-18,-0.7082119942200364,winter
London,2017-01-19,0.5170744073692575,winter
London,2017-01-20,3.195915791983637,winter
London,2017-01-21,4.369240769556191,winter
London,2017-01-22,6.584123468496548,winter
London,2017-01-23,-3.5725606017290588,winter
London,2017-01-24,13.139800793174244,winter
London,2017-01-25,0.40520186172172323,winter
London,2017-01-26,13.311455943759583,winter
London,2017-01-27,5.36684898100783,winter
London,2017-01-28,2.1606164404180994,winter
London,2017-01-29,6.096767983075022,winter
London,2017-01-30,8.954205504451771,winter
London,2017-01-31,9.858582727932758,winter
London,2017-02-01,8.778067557658993,winter
London,2017-02-02,0.8658817830304013,winter
London,2017-02-03,11.269181755093427,winter
London,2017-02-04,1.3985151148342534,winter
London,2017-02-05,6.97699672578944,winter
London,2017-02-06,9.937763531610155,winter
London,2017-02-07,3.9630322824312825,winter
London,2017-02-08,3.3725591665109134,winter
London,2017-02-09,-2.664555694694277,winter
London,2017-02-10,-3.989752022058365,winter
London,2017-02-11,1.475955825149644,winter
London,2017-02-12,5.262000748872613,winter
London,2017-02-13,-3.7876976583216404,winter
London,2017-02-14,-0.5565650512048723,winter
London,2017-02-15,9.320993170272356,winter
London,2017-02-16,-1.086509141855224,winter
London,2017-02-17,-4.509517242564224,winter
London,2017-02-18,2.2083521544426077,winter
London,2017-02-19,5.108600417977238,winter
London,2017-02-20,1.6201954729250718,winter
London,2017-02-21,6.076324626637712,winter
London,2017-02-22,0.766770354695093,winter
London,2017-02-23,1.338299078091889,winter
London,2017-02-24,10.600992232115527,winter
London,2017-02-25,4.3710572944503925,winter
London,2017-02-26,3.9186904821808604,winter
London,2017-02-27,9.497489676118754,winter
London,2017-02-28,0.7793865931964392,winter
London,2017-03-01,20.127039412194137,spring
London,2017-03-02,16.055988533321038,spring
London,2017-03-03,11.53634638575953,spring
London,2017-03-04,13.360187687333323,spring
London,2017-03-05,12.775112408879107,spring
London,2017-03-06,7.592662977571657,spring
London,2017-03-07,9.734664357387274,spring
London,2017-03-08,17.037931755473124,spring
London,2017-03-09,12.800761829183052,spring
London,2017-03-10,3.9620067336664144,spring
London,2017-03-11,4.650986214693806,spring
London,2017-03-12,-3.4408144891826353,spring
London,2017-03-13,13.940094431377577,spring
London,2017-03-14,14.835994293774352,spring
London,2017-03-15,18.88324536776739,spring
London,2017-03-16,10.11815367118715,spring
London,2017-03-17,12.25658449134425,spring
London,2017-03-18,6.544239486779565,spring
London,2017-03-19,11.141244642786083,spring
London,2017-03-20,5.411410921255959,spring
London,2017-03-21,10.200028182727905,spring
London,2017-03-22,14.878047331434244,spring
London,2017-03-23,21.111692500217192,spring
London,2017-03-24,11.539978716455538,spring
London,2017-03-25,10.983874716301424,spring
London,2017-03-26,17.266840933237468,spring
London,2017-03-27,12.63666990500596,spring
London,2017-03-28,6.172482300611707,spring
London,2017-03-29,4.788802587655093,spring
London,2017-03-30,7.225508930457259,spring
London,2017-03-31,11.435962852125401,spring
London,2017-04-01,6.879033931264363,spring
London,2017-04-02,14.158207722834169,spring
London,2017-04-03,13.136562006386438,spring
London,2017-04-04,7.136799952071794,spring
London,2017-04-05,5.642619601768577,spring
London,2017-04-06,11.250306927301343,spring
London,2017-04-07,10.216084476391526,spring
London,2017-04-08,8.037664086227764,spring
London,2017-04-09,3.479343363440493,spring
London,2017-04-10,13.9715228557325,spring
London,2017-04-11,7.988122185160597,spring
London,2017-04-12,11.996465134418717,spring
London,2017-04-13,17.575067648462657,spring
London,2017-04-14,16.274387338406235,spring
London,2017-04-15,4.010677284553847,spring
London,2017-04-16,13.741428258356603,spring
London,2017-04-17,9.880604956765692,spring
London,2017-04-18,19.00090186672415,spring
London,2017-04-19,8.678523640065224,spring
London,2017-04-20,10.776807783522257,spring
London,2017-04-21,14.801719442841435,spring
London,2017-04-22,7.8084814693448,spring
London,2017-04-23,6.36962997417204,spring
London,2017-04-24,9.513693997039553,spring
London,2017-04-25,14.92207490696518,spring
London,2017-04-26,11.236189985319752,spring
London,2017-04-27,11.058622422624431,spring
London,2017-04-28,4.858950435193678,spring
London,2017-04-29,19.262924253385822,spring
London,2017-04-30,12.929381331705418,spring
London,2017-05-01,10.525276985354624,spring
London,2017-05-02,9.033738218522132,spring
London,2017-05-03,17.946939041738723,spring
London,2017-05-04,1.026119320211592,spring
London,2017-05-05,12.892031401092805,spring
London,2017-05-06,3.0696765543337268,spring
London,2017-05-07,9.795304051369628,spring
London,2017-05-08,7.58856241806094,spring
London,2017-05-09,8.654662093958265,spring
London,2017-05-10,13.68358851848442,spring
London,2017-05-11,5.205677600243915,spring
London,2017-05-12,11.202537004490965,spring
London,2017-05-13,13.080567850277944,spring
London,2017-05-14,14.044071244842488,spring
London,2017-05-15,9.010320221156608,spring
London,2017-05-16,10.249352908969458,spring
London,2017-05-17,15.145858899428482,spring
London,2017-05-18,17.819110108789374,spring
London,2017-05-19,7.775205044454616,spring
London,2017-05-20,13.87375675832528,spring
London,2017-05-21,1.7881494391927113,spring
London,2017-05-22,2.7374830093455245,spring
London,2017-05-23,8.744658919757754,spring
London,2017-05-24,17.630748199189597,spring
London,2017-05-25,14.419265447651965,spring
London,2017-05-26,15.568927320883205,spring
London,2017-05-27,13.181979808144447,spring
London,2017-05-28,17.573141931892103,spring
London,2017-05-29,12.501865518256269,spring
London,2017-05-30,1.0379414130354014,spring
London,2017-05-31,20.095626362820294,spring
London,2017-06-01,18.7490700869756,summer
London,2017-06-02,22.218412233974924,summer
London,2017-06-03,22.527836608909475,summer
London,2017-06-04,20.150640264707533,summer
London,2017-06-05,9.081110188665628,summer
London,2017-06-06,24.194592178392725,summer
London,2017-06-07,16.382996085864576,summer
London,2017-06-08,20.676503681896758,summer
London,2017-06-09,9.41059054076336,summer
London,2017-06-10,20.48101338797472,summer
London,2017-06-11,17.073721394702417,summer
London,2017-06-12,15.627830989764364,summer
London,2017-06-13,22.876314880261642,summer
London,2017-06-14,24.942107320610692,summer
London,2017-06-15,17.960714253461386,summer
London,2017-06-16,24.688749734590267,summer
London,2017-06-17,22.76286750839827,summer
London,2017-06-18,21.648983642267567,summer
London,2017-06-19,17.0102417373378,summer
London,2017-06-20,25.065779178779966,summer
London,2017-06-21,18.532212849870135,summer
London,2017-06-22,18.20364159053534,summer
London,2017-06-23,16.121331277884785,summer
London,2017-06-24,23.41982787751577,summer
London,2017-06-25,19.680248645475373,summer
London,2017-06-26,19.34713721854958,summer
London,2017-06-27,18.489037508473267,summer
London,2017-06-28,17.44493033742717,summer
London,2017-06-29,17.034070230545694,summer
London,2017-06-30,14.541461580830859,summer
London,2017-07-01,16.133690076425218,summer
London,2017-07-02,15.811170777629298,summer
London,2017-07-03,17.253131375468353,summer
London,2017-07-04,18.193234556808317,summer
London,2017-07-05,16.11601166086128,summer
London,2017-07-06,19.652131326781056,summer
London,2017-07-07,22.91457342291633,summer
London,2017-07-08,16.08793705556868,summer
London,2017-07-09,10.726289555220923,summer
London,2017-07-10,11.709227391214473,summer
London,2017-07-11,12.814489308380248,summer
London,2017-07-12,10.488871027863869,summer
London,2017-07-13,25.860045000542744,summer
London,2017-07-14,19.560228775153604,summer
London,2017-07-15,14.460631994103117,summer
London,2017-07-16,20.603166082368176,summer
London,2017-07-17,14.903089778793124,summer
London,2017-07-18,22.98940411304479,summer
London,2017-07-19,28.355840294300027,summer
London,2017-07-20,24.879112822493326,summer
London,2017-07-21,15.225940853921268,summer
London,2017-07-22,16.59709195366095,summer
London,2017-07-23,18.521868819879174,summer
London,2017-07-24,16.871832793843183,summer
London,2017-07-25,16.07392272351042,summer
London,2017-07-26,9.662766636234576,summer
London,2017-07-27,27.777151958900014,summer
London,2017-07-28,16.051220251010445,summer
London,2017-07-29,16.634348916411504,summer
London,2017-07-30,21.205414557520925,summer
London,2017-07-31,20.058545639404958,summer
London,2017-08-01,16.75331512337995,summer
London,2017-08-02,11.46563788637351,summer
London,2017-08-03,23.017792509313487,summer
London,2017-08-04,21.955557543158058,summer
London,2017-08-05,10.380360560030438,summer
London,2017-08-06,14.149964524757342,summer
London,2017-08-07,17.569826202388825,summer
London,2017-08-08,9.499835971163115,summer
London,2017-08-09,14.449143621256262,summer
London,2017-08-10,23.614996400739194,summer
London,2017-08-11,23.833472558372495,summer
London,2017-08-12,12.28342020051381,summer
London,2017-08-13,19.00333867071538,summer
London,2017-08-14,17.43744895847405,summer
London,2017-08-15,13.091992947276538,summer
London,2017-08-16,19.57746839185464,summer
London,2017-08-17,15.673759573390031,summer
London,2017-08-18,11.933377210704531,summer
London,2017-08-19,20.738027115585748,summer
London,2017-08-20,24.90535752417957,summer
London,2017-08-21,7.8919169851651,summer
London,2017-08-22,23.464691994854576,summer
London,2017-08-23,15.005733132023062,summer
London,2017-08-24,18.9169151770901,summer
London,2017-08-25,22.35072215354702,summer
London,2017-08-26,20.26324282245541,summer
London,2017-08-27,16.93126902438688,summer
London,2017-08-28,25.28425393681379,summer
London,2017-08-29,27.57741488956739,summer
London,2017-08-30,23.704878532757693,summer
London,2017-08-31,22.07739059968026,summer
London,2017-09-01,10.856854785882778,autumn
London,2017-09-02,6.2683782113794875,autumn
London,2017-09-03,4.412181702545432,autumn
London,2017-09-04,5.908877838595629,autumn
London,2017-09-05,8.014119036755478,autumn
London,2017-09-06,6.347564993554612,autumn
London,2017-09-07,12.015258726333888,autumn
London,2017-09-08,14.334159152210958,autumn
London,2017-09-09,28.493051129822952,autumn
London,2017-09-10,7.514530160571182,autumn
London,2017-09-11,15.267642599598942,autumn
London,2017-09-12,8.470527024503347,autumn
London,2017-09-13,19.405274224530913,autumn
London,2017-09-14,5.91930899395112,autumn
London,2017-09-15,21.167340175729812,autumn
London,2017-09-16,15.189207227048469,autumn
London,2017-09-17,9.273701051583934,autumn
London,2017-09-18,15.750418618742689,autumn
London,2017-09-19,11.211210472473535,autumn
London,2017-09-20,9.368065477329278,autumn
London,2017-09-21,8.8430710600418,autumn
London,2017-09-22,7.808830967030085,autumn
London,2017-09-23,12.5710822644071,autumn
London,2017-09-24,8.02214082414692,autumn
London,2017-09-25,11.732243358122696,autumn
London,2017-09-26,6.482233794473734,autumn
London,2017-09-27,1.8644449157599627,autumn
London,2017-09-28,8.65118647056866,autumn
London,2017-09-29,4.3728672692924455,autumn
London,2017-09-30,11.40573501963601,autumn
London,2017-10-01,8.900586137049766,autumn
London,2017-10-02,28.033496614330705,autumn
London,2017-10-03,18.36195737645364,autumn
London,2017-10-04,10.486298550064127,autumn
London,2017-10-05,7.371270761056258,autumn
London,2017-10-06,9.433873407782814,autumn
London,2017-10-07,1.4607236734293938,autumn
London,2017-10-08,10.242088858411753,autumn
London,2017-10-09,3.768013557650894,autumn
London,2017-10-10,10.671582777211386,autumn
London,2017-10-11,3.002113802351362,autumn
London,2017-10-12,15.682148149974218,autumn
London,2017-10-13,6.171316514430625,autumn
London,2017-10-14,17.60816154999881,autumn
London,2017-10-15,11.442107427714708,autumn
London,2017-10-16,11.333869056381896,autumn
London,2017-10-17,14.059887909899038,autumn
London,2017-10-18,8.207881459469354,autumn
London,2017-10-19,9.62579394469866,autumn
London,2017-10-20,10.912554143024892,autumn
London,2017-10-21,10.965380041562632,autumn
London,2017-10-22,1.877652828389616,autumn
London,2017-10-23,8.844016095288401,autumn
London,2017-10-24,16.480485197123347,autumn
London,2017-10-25,9.497197693860002,autumn
London,2017-10-26,9.628228217874527,autumn
London,2017-10-27,6.685201118163431,autumn
London,2017-10-28,13.508602072825443,autumn
London,2017-10-29,9.052656065033533,autumn
London,2017-10-30,12.978612912822323,autumn
London,2017-10-31,15.993533335145923,autumn
London,2017-11-01,17.29955625004989,autumn
London,2017-11-02,16.790340391439713,autumn
London,2017-11-03,17.92483181079502,autumn
London,2017-11-04,7.656133800174187,autumn
London,2017-11-05,7.725507695061621,autumn
London,2017-11-06,20.719692736269735,autumn
London,2017-11-07,15.592702630558238,autumn
London,2017-11-08,18.291450370755324,autumn
London,2017-11-09,15.371710718588394,autumn
London,2017-11-10,3.822379503032705,autumn
London,2017-11-11,8.055128220915158,autumn
London,2017-11-12,4.450123200483201,autumn
London,2017-11-13,10.244916253472553,autumn
London,2017-11-14,3.7855057369718033,autumn
London,2017-11-15,18.75440667954565,autumn
London,2017-11-16,6.505359974755086,autumn
London,2017-11-17,16.077686056625346,autumn
London,2017-11-18,16.03238636722861,autumn
London,2017-11-19,18.619373985936356,autumn
London,2017-11-20,16.482838362097795,autumn
London,2017-11-21,14.764151261218338,autumn
London,2017-11-22,9.980090092873262,autumn
London,2017-11-23,13.829517096815618,autumn
London,2017-11-24,14.820845346503715,autumn
London,2017-11-25,17.49880041948664,autumn
London,2017-11-26,21.36331411011389,autumn
London,2017-11-27,13.996457517042511,autumn
London,2017-11-28,11.481737475426971,autumn
London,2017-11-29,0.8893517218281275,autumn
London,2017-11-30,19.104119943912508,autumn
London,2017-12-01,10.562730745628603,winter
London,2017-12-02,9.378282347731275,winter
London,2017-12-03,-10.30019884839591,winter
London,2017-12-04,-1.596756082535049,winter
London,2017-12-05,3.587642648717738,winter
London,2017-12-06,10.975845529979043,winter
London,2017-12-07,6.313412661678084,winter
London,2017-12-08,13.273727365261744,winter
London,2017-12-09,1.0858032614727406,winter
London,2017-12-10,13.396026204631218,winter
London,2017-12-11,3.4446632441434195,winter
London,2017-12-12,4.520514084258065,winter
London,2017-12-13,10.095540975274904,winter
London,2017-12-14,3.4047602168044833,winter
London,2017-12-15,12.623145574354993,winter
London,2017-12-16,8.247876265344333,winter
London,2017-12-17,3.515651319605353,winter
London,2017-12-18,-3.2398106870540264,winter
London,2017-12-19,1.5683754177834368,winter
London,2017-12-20,6.376834568274946,winter
London,2017-12-21,7.3381874479512845,winter
London,2017-12-22,0.3077652126836643,winter
London,2017-12-23,6.897171586750632,winter
London,2017-12-24,5.489020001980653,winter
London,2017-12-25,9.164707208249553,winter
London,2017-12-26,-0.6251570833531872,winter
London,2017-12-27,7.828635417670097,winter
London,2017-12-28,15.38729761558159,winter
London,2017-12-29,10.391989552186436,winter
London,2017-12-30,13.865691774802645,winter
London,2017-12-31,-0.6053109904417742,winter
London,2018-01-01,4.54752717314835,winter
London,2018-01-02,-1.5952641983264488,winter
London,2018-01-03,8.144808881666359,winter
London,2018-01-04,2.9848540463764164,winter
London,2018-01-05,6.270940211776253,winter
London,2018-01-06,9.179772721206762,winter
London,2018-01-07,0.5007393444888493,winter
London,2018-01-08,4.918540049507598,winter
London,2018-01-09,6.366486985393124,winter
London,2018-01-10,10.000413434573568,winter
London,2018-01-11,12.258531143265168,winter
London,2018-01-12,3.232239835485069,winter
London,2018-01-13,16.68638898103379,winter
London,2018-01-14,3.450870337968693,winter
London,2018-01-15,3.1130733935547594,winter
London,2018-01-16,6.007575857731733,winter
London,2018-01-17,4.491407380860197,winter
London,2018-01-18,15.645227168039408,winter
London,2018-01-19,6.142147741243812,winter
London,2018-01-20,-0.0992471704944311,winter
London,2018-01-21,8.374891689521299,winter
London,2018-01-22,2.9171833614383096,winter
London,2018-01-23,-0.25286281617436046,winter
London,2018-01-24,8.15353971985199,winter
London,2018-01-25,8.227041757338673,winter
London,2018-01-26,3.7290157448729326,winter
London,2018-01-27,16.46689121308856,winter
London,2018-01-28,10.06517875242264,winter
London,2018-01-29,1.429917533416332,winter
London,2018-01-30,3.5593311692668617,winter
London,2018-01-31,10.83282982685255,winter
London,2018-02-01,2.7132966923178126,winter
London,2018-02-02,3.90383104300209,winter
London,2018-02-03,6.106162672743601,winter
London,2018-02-04,5.8171886594575115,winter
London,2018-02-05,6.9117143623087065,winter
London,2018-02-06,1.2143490247144269,winter
London,2018-02-07,11.008061102480077,winter
London,2018-02-08,10.071979394473368,winter
London,2018-02-09,22.39204795742667,winter
London,2018-02-10,1.8169248468606853,winter
London,2018-02-11,8.523066067562555,winter
London,2018-02-12,6.211175881320198,winter
London,2018-02-13,9.152533959705156,winter
London,2018-02-14,4.120888185362913,winter
London,2018-02-15,3.1703696517916966,winter
London,2018-02-16,5.820100314466086,winter
London,2018-02-17,6.540222709749988,winter
London,2018-02-18,5.222180171593286,winter
London,2018-02-19,-2.0370431606643766,winter
London,2018-02-20,9.23021137709216,winter
London,2018-02-21,-5.702474040718734,winter
London,2018-02-22,9.852467506107505,winter
London,2018-02-23,3.9643455026875474,winter
London,2018-02-24,6.98154554352314,winter
London,2018-02-25,6.364452853124031,winter
London,2018-02-26,-3.6410231883001067,winter
London,2018-02-27,-11.51542980802413,winter
London,2018-02-28,7.678318900770403,winter
London,2018-03-01,11.609214163535144,spring
London,2018-03-02,4.487781908232148,spring
London,2018-03-03,17.491620358044976,spring
London,2018-03-04,9.8479524324449,spring
London,2018-03-05,12.64338578113708,spring
London,2018-03-06,4.662260447428475,spring
London,2018-03-07,11.945148225650884,spring
London,2018-03-08,5.311338976002993,spring
London,2018-03-09,7.904762474262178,spring
London,2018-03-10,10.861466869132895,spring
London,2018-03-11,6.226270456290885,spring
London,2018-03-12,15.758144739038613,spring
London,2018-03-13,4.706712178540782,spring
London,2018-03-14,9.399386298435486,spring
London,2018-03-15,10.460413769497897,spring
London,2018-03-16,13.783545722620381,spring
London,2018-03-17,5.427527333586907,spring
London,2018-03-18,9.598317704564312,spring
London,2018-03-19,12.748400268905682,spring
London,2018-03-20,20.02639351203124,spring
London,2018-03-21,20.571209509744254,spring
London,2018-03-22,6.290934485197621,spring
London,2018-03-23,3.8847581374035594,spring
London,2018-03-24,9.636029152247422,spring
London,2018-03-25,14.203983604260966,spring
London,2018-03-26,7.311594146430135,spring
London,2018-03-27,12.729804034531547,spring
London,2018-03-28,9.793264387856617,spring
London,2018-03-29,2.5713669307960494,spring
London,2018-03-30,19.162761451821698,spring
London,2018-03-31,18.342551257932712,spring
London,2018-04-01,9.998349345971333,spring
London,2018-04-02,1.719879293249587,spring
London,2018-04-03,13.252923836270156,spring
London,2018-04-04,6.875478469309961,spring
London,2018-04-05,10.52055006519817,spring
London,2018-04-06,3.2689046575294043,spring
London,2018-04-07,3.9161245268081037,spring
London,2018-04-08,4.164643143972849,spring
London,2018-04-09,11.490957999175395,spring
London,2018-04-10,10.29238702352542,spring
London,2018-04-11,2.0202041476722226,spring
London,2018-04-12,5.407627901449537,spring
London,2018-04-13,15.030162880877757,spring
London,2018-04-14,12.543378279392483,spring
London,2018-04-15,12.028162458433131,spring
London,2018-04-16,13.637702895208493,spring
London,2018-04-17,13.403854688868062,spring
London,2018-04-18,6.867700458345645,spring
London,2018-04-19,6.808943458917713,spring
London,2018-04-20,10.838100515299645,spring
